               PALAIOS              PALAIOS ['P1,857 100 996 129']
                 Ca-Mg                Ca-Mg ['P13,1287 2424 1489 2498']
              smectite             smectite ['P13,1519 2423 1754 2481']
                    in                   in ['P13,1781 2423 1836 2480']
                   the                  the ['P13,1861 2423 1948 2481']
X           palustrine          palus-trine ['P13,1973 2423 2147 2498', 'P13,8 2515 138 2572']
             carbonate            carbonate ['P13,169 2515 446 2573']
             mudstones            mudstones ['P13,476 2515 781 2573']
              suggests             suggests ['P13,815 2524 1054 2589']
                     a                    a ['P13,1087 2533 1117 2573']
                higher               higher ['P13,1145 2515 1330 2589']
            alkalinity           alkalinity ['P13,1359 2515 1628 2589']
                     (                    ( ['P13,1660 2515 1955 2589']
               Chamley              Chamley ['P13,1660 2515 1955 2589']
                     ,                    , ['P13,1660 2515 1955 2589']
                  1989                 1989 ['P13,1992 2515 2145 2583']
                     ;                    ; ['P13,1992 2515 2145 2583']
               Hillier              Hillier ['P13,8 2605 204 2673']
                     ,                    , ['P13,8 2605 204 2673']
                  1995                 1995 ['P13,239 2605 414 2676']
                     )                    ) ['P13,239 2605 414 2676']
                     .                    . ['P13,239 2605 414 2676']
X   Vermiculite-illite    Vermiculite-ilhte ['P13,443 2605 937 2663']
           mixed-layer          mixed-layer ['P13,962 2605 1311 2680']
                 clays                clays ['P13,1336 2605 1497 2680']
                     ,                    , ['P13,1336 2605 1497 2680']
                 often                often ['P13,1525 2605 1671 2663']
                 found                found ['P13,1695 2605 1863 2663']
                    in                   in ['P13,1886 2605 1941 2662']
X        betterdrained        better-draine ['P13,1965 2605 2147 2663', 'P13,9 2697 238 2765']
X                    ,                   d, ['P13,1965 2605 2147 2663', 'P13,9 2697 238 2765']
                poorly               poorly ['P13,266 2697 452 2771']
             developed            developed ['P13,480 2697 775 2771']
                 soils                soils ['P13,803 2697 947 2765']
                     ,                    , ['P13,803 2697 947 2765']
              indicate             indicate ['P13,976 2697 1202 2755']
                  that                 that ['P13,1228 2697 1336 2755']
         smectite-rich        smectite-rich ['P13,1363 2697 1736 2755']
             sediments            sediments ['P13,1762 2697 2046 2755']
X            resulting           re-sulting ['P13,2069 2715 2146 2754', 'P13,10 2787 202 2862']
                  from                 from ['P13,227 2787 367 2845']
            alteration           alteration ['P13,392 2787 661 2845']
                    of                   of ['P13,687 2787 749 2845']
X          ?ne-grained         fine-grained ['P13,770 2787 1117 2862']
              volcanic             volcanic ['P13,1140 2787 1382 2845']
                   ash                  ash ['P13,1408 2787 1501 2845']
             continued            continued ['P13,1525 2787 1808 2845']
                    to                   to ['P13,1830 2796 1884 2845']
                    be                   be ['P13,1907 2787 1975 2845']
X              modi?ed            mod-ifled ['P13,1997 2787 2146 2845', 'P13,8 2879 135 2936']
                    in                   in ['P13,163 2879 217 2936']
                     a                    a ['P13,247 2897 277 2937']
              marginal             marginal ['P13,304 2879 575 2953']
                     ,                    , ['P13,304 2879 575 2953']
